,createTime,id,isAd,desc,stickersOnItem,music.id,music.authorName,music.original,music.title,stats.commentCount,stats.diggCount,stats.playCount,stats.shareCount,video.duration,author.id,author.uniqueId,author.verified,authorStats.diggCount,authorStats.followerCount,authorStats.followingCount,authorStats.heart,authorStats.videoCount,term,alg_rank_by_topic,rank,caption,hashtags,Sentiment,WatchVideo
32,2022-12-02 21:56:19,7172673424131919150,False,Which look is your fave ? @Los Angeles Apparel #outfitinspo #winteroutfits #winteroutfit #balletcore ,,6901538080294046465,Ruby Bauer,True,Last Christmas,51,1724,32000,59,15,6782028357833524229,demidiamandis,False,150600,246300,2203,6700000,1450,balletcore outfits,33,08:59:25.365515,Which look is your fave ? @Los Angeles Apparel #outfitinspo #winteroutfits #winteroutfit #balletcore ,"['#outfitinspo', '#winteroutfits', '#winteroutfit', '#balletcore']",positive,https://www.tiktok.com/@demidiamandis/video/7172673424131919150
33,2026-04-07 22:45:52,7626152285940223262,False,Style a leo with me!! #balletoutfit #yumiko #ballettok #balletcore #pointeshoes  + brands and styles One leo  three outfits Details: Leo: yumiko Fiona mesh  (color T-Eden) Skirt: Elevé high low  (Color Lantana) Shrug: Amazon  Details: Leo: yumiko Fiona mesh  (color T-Eden) Shorts: Puma Leg warmers: mama Co 19.5” (Color rainbow brite stripe)  Details: Leo: yumiko Fiona mesh  (color T-Eden) Skirt: Butterfly Aurora Skirt Tights: capezio black stirrup   Details: Leo: yumiko Fiona mesh  (color T-Eden) Skirt: Butterfly Aurora Skirt Tights: capezio black stirrup  Plus your fav tshirt Bye bye 😛, + brands and styles One leo  three outfits Details: Leo: yumiko Fiona mesh  (color T-Eden) Skirt: Elevé high low  (Color Lantana) Shrug: Amazon  Details: Leo: yumiko Fiona mesh  (color T-Eden) Shorts: Puma Leg warmers: mama Co 19.5” (Color rainbow brite stripe)  Details: Leo: yumiko Fiona mesh  (color T-Eden) Skirt: Butterfly Aurora Skirt Tights: capezio black stirrup   Details: Leo: yumiko Fiona mesh  (color T-Eden) Skirt: Butterfly Aurora Skirt Tights: capezio black stirrup  Plus your fav tshirt Bye bye 😛,7291868648466238213,elias.marin.govea,True,sonido original,31,422,7856,5,40,7035035755584816134,dia.bia.mantequilla,False,70900,419,104,55600,48,balletcore outfits,34,08:59:25.365515,Style a leo with me!! #balletoutfit #yumiko #ballettok #balletcore #pointeshoes ,"['#balletoutfit', '#yumiko', '#ballettok', '#balletcore', '#pointeshoes']",positive,https://www.tiktok.com/@dia.bia.mantequilla/video/7626152285940223262
34,2025-09-04 03:30:54,7546071223508176183,False,from vintage Taco Bell t-shirt to 💕🩰🎀✨ #balletcore #ballet #adultballet #ootd  in my 30’s what I wear to   🩰ballet class🩰, in my 30’s what I wear to   🩰ballet class🩰,7543886104827579152,ℬ,True,original sound,24,945,14900,21,27,7032438864577725486,mirandaheavener,False,36500,9854,84,838900,1730,balletcore outfits,35,08:59:25.365515,from vintage Taco Bell t-shirt to 💕🩰🎀✨ #balletcore #ballet #adultballet #ootd ,"['#balletcore', '#ballet', '#adultballet', '#ootd']",neutral,https://www.tiktok.com/@mirandaheavener/video/7546071223508176183
35,2025-06-25 18:58:18,7519963253573766455,False,ballet fits>> #ballet #balletoutfits #balletcore #prettygirls #pink ,,7502907237753654062,gotmadgummymoney,True,sue sylvester fit so fantastic,65,12200,112800,318,11,7382055056088024106,pomegranategirllll,False,25600,2461,533,113900,278,balletcore outfits,36,08:59:25.365515,ballet fits>> #ballet #balletoutfits #balletcore #prettygirls #pink ,"['#ballet', '#balletoutfits', '#balletcore', '#prettygirls', '#pink']",neutral,https://www.tiktok.com/@pomegranategirllll/video/7519963253573766455
36,2023-03-28 20:28:56,7215696783849180458,False,Was i late or on time lets guess ,,7215696780741069614,Jennifer Mika,True,original sound,136,64800,534800,891,15,6765565721566184453,jennifermika_,False,63600,1100000,449,75600000,3655,balletcore outfits,37,08:59:26.403837,Was i late or on time lets guess ,[],neutral,https://www.tiktok.com/@jennifermika_/video/7215696783849180458
37,2023-05-11 17:10:09,7231973332747291912,False,Would you wear this outfit?🍨💫,,7226135556483255046,lyricsved,True,Billie bossa nova X west coast lostten4ever,5,1135,28900,23,8,6794507873890124806,lichi,False,1501,902800,0,40300000,2500,balletcore outfits,38,08:59:26.403837,Would you wear this outfit?🍨💫,[],neutral,https://www.tiktok.com/@lichi/video/7231973332747291912
38,2022-03-04 18:15:01,7071310174962601258,False,#ad i’m obsessed with this trend so here’s a fit that doesn’t involve wearing a child’s uniform 🤪 #balletcore #ballettiktok #coquette Balletcore outfits  as a size 20 🩰, Balletcore outfits  as a size 20 🩰,7066116172537711406,freshbeatsnoah,True,Griddy x Nutcracker,84,5787,34000,10,11,6779765738942399494,moeblackx,False,153900,143800,406,13900000,1495,balletcore outfits,39,08:59:26.403837,#ad i’m obsessed with this trend so here’s a fit that doesn’t involve wearing a child’s uniform 🤪 #balletcore #ballettiktok #coquette,"['#ad', '#balletcore', '#ballettiktok', '#coquette']",positive,https://www.tiktok.com/@moeblackx/video/7071310174962601258
39,2026-03-26 21:37:50,7621681727685119239,False,🩰🎀🦢 #balletcore #ballet #outfit #style #fashioninspo  Balletcore outfits, Balletcore outfits,7371953913492802347,Lilia ☆,True,dove doll ver slowed,0,238,3383,8,14,6982565998776665089,vxvll1,False,213,5949,11,1300000,348,balletcore outfits,40,08:59:26.403837,🩰🎀🦢 #balletcore #ballet #outfit #style #fashioninspo ,"['#balletcore', '#ballet', '#outfit', '#style', '#fashioninspo']",neutral,https://www.tiktok.com/@vxvll1/video/7621681727685119239
40,2026-04-20 23:08:24,7630982119438798094,False,Barre time 🩰  #dancer #ballet #barre #balletcore #gymgirl  come to the barre with me I gotta lock in here cause I never know the combinations in my ballet teacher core outfit era starting strong nvm that was supposed to be a temps lie she def didn’t give  these arms but I guess I did them anyways the leg was up there for  not even a millisecond Oh we’re stripping now smh I was in a lot of pain here white knuckling but  make it ballet the worlds shortest balance u know ur in pain when you come down from pointe like that, come to the barre with me I gotta lock in here cause I never know the combinations in my ballet teacher core outfit era starting strong nvm that was supposed to be a temps lie she def didn’t give  these arms but I guess I did them anyways the leg was up there for  not even a millisecond Oh we’re stripping now smh I was in a lot of pain here white knuckling but  make it ballet the worlds shortest balance u know ur in pain when you come down from pointe like that,7630982132789299982,MIA,True,original sound,5,39,512,0,46,6753600497804264454,miaissandy,False,128000,7252,836,366500,286,balletcore outfits,41,08:59:26.403837,Barre time 🩰  #dancer #ballet #barre #balletcore #gymgirl ,"['#dancer', '#ballet', '#barre', '#balletcore', '#gymgirl']",negative,https://www.tiktok.com/@miaissandy/video/7630982119438798094
41,2023-04-15 11:28:46,7222237119706680578,False,Balletcore aesthetic🤍🩰🎧⭐️🦢,,7222237150861855490,Lichi,True,оригинальный звук,24,10700,186900,166,10,6794507873890124806,lichi,False,1501,902800,0,40300000,2500,balletcore outfits,42,08:59:26.403837,Balletcore aesthetic🤍🩰🎧⭐️🦢,[],neutral,https://www.tiktok.com/@lichi/video/7222237119706680578
42,2024-10-22 02:54:34,7428427990972779818,False,"from elle fanning to natalie portman, ballet core is the cutest fashion style! the best ballerinas in the world have the best style! here are our favs for your next ballet class or simply loving the bows! #ballerina #fashion #outfitinspo #balletcore ballet fashion core 🩰", ballet fashion core 🩰,7029514291090835457,Lorde,False,The Love Club,0,143,5536,2,50,7276244988287271979,omgulsc,False,97,2511,0,825700,578,balletcore outfits,43,08:59:26.403837,"from elle fanning to natalie portman, ballet core is the cutest fashion style! the best ballerinas in the world have the best style! here are our favs for your next ballet class or simply loving the bows! #ballerina #fashion #outfitinspo #balletcore","['#ballerina', '#fashion', '#outfitinspo', '#balletcore']",positive,https://www.tiktok.com/@omgulsc/video/7428427990972779818
43,2025-12-30 23:34:50,7589798540457577742,False,Miss her yelling “mak” tho 🙂‍↔️ #ballettok #barre #balletcore #makcore  The fits I go through physically  and mentally in a ballet class  Outfit #1 Those are indeed cut up ballet tights  Flashback to 2 months ago: My ballet teacher hates warmups. Outfit 2 Big baggy pants her fav 😝😇 Flashback to a month ago to my  ballet teachers deep dislike for  warmups : But she has a sub today 😇 *locked in  “Not us being on our best  behavior when Mrs. Victoria  ain’t here🫣” *wondering to lobby and running into  friend  *trips over chair 💔 Outfit 3 *locking in rq  *getting a lil hot  *spots another friend  Outfit 4 Not a single frappe was striked *too early , The fits I go through physically  and mentally in a ballet class  Outfit #1 Those are indeed cut up ballet tights  Flashback to 2 months ago: My ballet teacher hates warmups. Outfit 2 Big baggy pants her fav 😝😇 Flashback to a month ago to my  ballet teachers deep dislike for  warmups : But she has a sub today 😇 *locked in  “Not us being on our best  behavior when Mrs. Victoria  ain’t here🫣” *wondering to lobby and running into  friend  *trips over chair 💔 Outfit 3 *locking in rq  *getting a lil hot  *spots another friend  Outfit 4 Not a single frappe was striked *too early ,7589798503333825293,mak,True,original sound,80,109200,1500000,97,104,6713402775038690309,balletblondie,False,43100,607300,961,60600000,5359,balletcore outfits,44,08:59:26.403837,Miss her yelling “mak” tho 🙂‍↔️ #ballettok #barre #balletcore #makcore ,"['#ballettok', '#barre', '#balletcore', '#makcore', '#1']",positive,https://www.tiktok.com/@balletblondie/video/7589798540457577742
44,2024-01-27 19:10:35,7328857482762276142,False,the socks really made the outfit 🎀🩰#plussize #plussizeedition #plussizeballetcore #plussizeballerina #adultbeginnerballet #plussizeballet #bodypositivity #plussizefitness  ballet grwm +size edition PLUS SIZE BALLET GRWM, ballet grwm +size edition PLUS SIZE BALLET GRWM,7328857603710503723,Becca,True,original sound,34,3196,56800,29,55,6785333181379888133,becuhmarie,False,102400,7928,352,246800,372,balletcore outfits,45,08:59:26.403837,the socks really made the outfit 🎀🩰#plussize #plussizeedition #plussizeballetcore #plussizeballerina #adultbeginnerballet #plussizeballet #bodypositivity #plussizefitness ,"['#plussize', '#plussizeedition', '#plussizeballetcore', '#plussizeballerina', '#adultbeginnerballet', '#plussizeballet', '#bodypositivity', '#plussizefitness']",neutral,https://www.tiktok.com/@becuhmarie/video/7328857482762276142
45,2026-02-10 14:22:32,7605241679414643998,False,ALL of the outfits I go through in ballet class 😅🩰 @Eleve Dancewear #ballet #ballerina #ballettok #pointeshoes #balletcore  MY OUTFIT CHANGES DURING BALLET BARRE #1 just woke up 😭 inner fleece is coming off windbreaker back on #2 starting to sweat I’m already sweating by plies let’s be real here it’s been a lil chilly in the mornings (40s-50s) so I’ve been layering up more usually I don’t wear many layers actually bc I sweat so much but it’s been cold okay my legs are warm and I’m overheating now booties stay on tho #3 cheeks are out I NEVER wear tights lol it’s just what I feel most comfortable  in and my company allows it 💛 socks are coming off time to put on ballet flats #4 looking more like a dancer usually I’m a barre in socks kinda girl but the socks I wore this day were too slippery proud of myself bc I used to be so ashamed of my thigh muscles now I show em off 😈 #5 okay but I feel so pretty in a skirt + it’s my fav color I’m fully warm at this point and I’m ready to go to center josh’s class is so fun but challenging 😅 boots are going on I’m ALWAYS a center on pointe girl I just love dancing on pointe haha putting my hair up into my signature twist did you just notice now that my hair isn’t done yet? 😂 I just don’t have time before class to  put it up so I usually do barre with my hair down I’ve mastered putting my hair up in 5 mins #6 my titan form (iykyk) those are ALL of my outfits 😅 okay byeee while I turn into oblivion :), MY OUTFIT CHANGES DURING BALLET BARRE #1 just woke up 😭 inner fleece is coming off windbreaker back on #2 starting to sweat I’m already sweating by plies let’s be real here it’s been a lil chilly in the mornings (40s-50s) so I’ve been layering up more usually I don’t wear many layers actually bc I sweat so much but it’s been cold okay my legs are warm and I’m overheating now booties stay on tho #3 cheeks are out I NEVER wear tights lol it’s just what I feel most comfortable  in and my company allows it 💛 socks are coming off time to put on ballet flats #4 looking more like a dancer usually I’m a barre in socks kinda girl but the socks I wore this day were too slippery proud of myself bc I used to be so ashamed of my thigh muscles now I show em off 😈 #5 okay but I feel so pretty in a skirt + it’s my fav color I’m fully warm at this point and I’m ready to go to center josh’s class is so fun but challenging 😅 boots are going on I’m ALWAYS a center on pointe girl I just love dancing on pointe haha putting my hair up into my signature twist did you just notice now that my hair isn’t done yet? 😂 I just don’t have time before class to  put it up so I usually do barre with my hair down I’ve mastered putting my hair up in 5 mins #6 my titan form (iykyk) those are ALL of my outfits 😅 okay byeee while I turn into oblivion :),7605241655926475551,Rianna Talento,True,original sound,54,40200,433700,140,90,7304515257191613483,riannatalento,False,3891,46500,114,2900000,149,balletcore outfits,46,08:59:26.403837,ALL of the outfits I go through in ballet class 😅🩰 @Eleve Dancewear #ballet #ballerina #ballettok #pointeshoes #balletcore ,"['#ballet', '#ballerina', '#ballettok', '#pointeshoes', '#balletcore', '#1', '#2', '#3', '#4', '#5', '#6']",positive,https://www.tiktok.com/@riannatalento/video/7605241679414643998
46,2023-12-07 21:45:24,7309972148171427078,False,#balletcore #balletcoreaesthetic #balletoutfit #balletoutfitinspo #fyp #foryou #aesthetic #coquette #coquetteaesthetic #coquettefashioninspo #mmmcl0thes #fashion #fashiontiktok #winterfashion #clothing #pink  balletcore outfits, balletcore outfits,7226529929008056322,KrisKris & İbrahim & Valarie Gould,False,Diet mountain dew (Speed Up),10,5072,44700,35,15,6887731756511757314,mmmcl0thes,False,2524,75300,37,5800000,179,balletcore outfits,47,08:59:26.403837,#balletcore #balletcoreaesthetic #balletoutfit #balletoutfitinspo #fyp #foryou #aesthetic #coquette #coquetteaesthetic #coquettefashioninspo #mmmcl0thes #fashion #fashiontiktok #winterfashion #clothing #pink ,"['#balletcore', '#balletcoreaesthetic', '#balletoutfit', '#balletoutfitinspo', '#fyp', '#foryou', '#aesthetic', '#coquette', '#coquetteaesthetic', '#coquettefashioninspo', '#mmmcl0thes', '#fashion', '#fashiontiktok', '#winterfashion', '#clothing', '#pink']",neutral,https://www.tiktok.com/@mmmcl0thes/video/7309972148171427078
47,2024-05-28 19:47:24,7374139466589687086,False,"#greenscreen Gothic Balletcore as requested by @Jess Coy 🕯️ ft. @MY MUM MADE IT , @Anthropologie @Marcella NYC @BlackMilk Clothing @Free People #gothic #goth #balletcore #gothicfashion #darkaesthetic #style #gothicstyle  Balletcore ", Balletcore ,6840628911001339905,Ian Post,False,Dance of the Sugar Plum Fairy (Tchaikovsky),25,3484,33200,47,88,7047733632966837253,thewolfinlace,False,98700,178000,713,7000000,1462,balletcore outfits,48,08:59:26.403837,"#greenscreen Gothic Balletcore as requested by @Jess Coy 🕯️ ft. @MY MUM MADE IT , @Anthropologie @Marcella NYC @BlackMilk Clothing @Free People #gothic #goth #balletcore #gothicfashion #darkaesthetic #style #gothicstyle ","['#greenscreen', '#gothic', '#goth', '#balletcore', '#gothicfashion', '#darkaesthetic', '#style', '#gothicstyle']",neutral,https://www.tiktok.com/@thewolfinlace/video/7374139466589687086
48,2025-02-14 19:11:04,7471354261016890670,False,Our girl @karolee_nuh doing some Balanchine today!  All clothing and accessories available at grandprixdance.com  . . . . . #pointe #ballet #ballerina #balletdancer #dance #dancer #pointeshoes #balanchine #ballettok #balletclass #dance #dancer #pointeshoes #balanchine #balletcore #ootd #ootdfashion #ballettok #ballerinasoftiktok #ballerinacheck #ballerinasoftiktok @ALUVIE @Só Dança @BLOCH Dance @Nikolay  @ainsliewear @Dazzle Distributors  POV: Attempting Balanchine variation as  A vaganova girly🩷🩰, POV: Attempting Balanchine variation as  A vaganova girly🩷🩰,7372445789799959301,I 💗 ballet,True,original sound,36,11000,159700,281,13,7102634998457992238,grandprixdance,False,1411,34700,88,2200000,256,balletcore outfits,49,08:59:28.430971,Our girl @karolee_nuh doing some Balanchine today!  All clothing and accessories available at grandprixdance.com  . . . . . #pointe #ballet #ballerina #balletdancer #dance #dancer #pointeshoes #balanchine #ballettok #balletclass #dance #dancer #pointeshoes #balanchine #balletcore #ootd #ootdfashion #ballettok #ballerinasoftiktok #ballerinacheck #ballerinasoftiktok @ALUVIE @Só Dança @BLOCH Dance @Nikolay  @ainsliewear @Dazzle Distributors ,"['#pointe', '#ballet', '#ballerina', '#balletdancer', '#dance', '#dancer', '#pointeshoes', '#balanchine', '#ballettok', '#balletclass', '#dance', '#dancer', '#pointeshoes', '#balanchine', '#balletcore', '#ootd', '#ootdfashion', '#ballettok', '#ballerinasoftiktok', '#ballerinacheck', '#ballerinasoftiktok']",neutral,https://www.tiktok.com/@grandprixdance/video/7471354261016890670
49,2024-03-31 22:23:32,7352656676660579626,False,ballet inspired outfit inspo🎀🦢☕️🩰🏹#coquette #lanadelrey #balletcore #vintage #girlblogger ,,7076929547043982085,<3,True,original sound,4,191,3516,1,10,6986358799926182918,sugarpllumfairy,False,47300,23800,1290,1400000,205,balletcore outfits,50,08:59:28.430971,ballet inspired outfit inspo🎀🦢☕️🩰🏹#coquette #lanadelrey #balletcore #vintage #girlblogger ,"['#coquette', '#lanadelrey', '#balletcore', '#vintage', '#girlblogger']",positive,https://www.tiktok.com/@sugarpllumfairy/video/7352656676660579626
50,2024-09-21 16:22:38,7417132571395411243,False,#Balletcore is coming back this spring according to #Ferregamo’s spring 2025 show at #MilanFashionWeek.  Ballet Core Is Back  At Ferregamo , Ballet Core Is Back  At Ferregamo ,7155687224791550722,user16397948560,True,original sound,153,49700,376000,2180,15,6719677284641670150,voguemagazine,True,1,8500000,0,567100000,7332,balletcore outfits,51,08:59:28.430971,#Balletcore is coming back this spring according to #Ferregamo’s spring 2025 show at #MilanFashionWeek. ,"['#Balletcore', '#Ferregamo', '#MilanFashionWeek']",neutral,https://www.tiktok.com/@voguemagazine/video/7417132571395411243
51,2023-07-09 16:44:10,7253860612680240430,False,i think i like the last one the most :) #fypシ #viraltiktok #outfitideas #outfitinspiration #pinterestaesthetic #balletcoreaesthetic #fashiontok #foryou  ʕ⁎̯͡⁎ʔ༄ʕ⁎̯͡⁎ʔ༄ balletcore inspired fits, ʕ⁎̯͡⁎ʔ༄ʕ⁎̯͡⁎ʔ༄ balletcore inspired fits,7185848501970995970,,False,,0,79,495,0,14,7115952829548430382,jenniferbenii,False,428,173,140,13900,254,balletcore outfits,52,08:59:28.430971,i think i like the last one the most :) #fypシ #viraltiktok #outfitideas #outfitinspiration #pinterestaesthetic #balletcoreaesthetic #fashiontok #foryou ,"['#fypシ', '#viraltiktok', '#outfitideas', '#outfitinspiration', '#pinterestaesthetic', '#balletcoreaesthetic', '#fashiontok', '#foryou']",positive,https://www.tiktok.com/@jenniferbenii/video/7253860612680240430
52,2026-01-12 15:18:23,7594494411405413687,False,babies first yumiko leotard #ballet #adultballet #balletclass #balletcore  what I wear to  🩰BALLET CLASS🩰 in my 30’s, what I wear to  🩰BALLET CLASS🩰 in my 30’s,7385724699080592170,ᦓ 🪭,True,original sound,19,778,11300,10,12,7032438864577725486,mirandaheavener,False,36500,9854,84,838900,1730,balletcore outfits,53,08:59:28.430971,babies first yumiko leotard #ballet #adultballet #balletclass #balletcore ,"['#ballet', '#adultballet', '#balletclass', '#balletcore']",neutral,https://www.tiktok.com/@mirandaheavener/video/7594494411405413687
53,2024-06-24 19:58:59,7384161747000708394,False,My mom said the top reminds her of a ballerina so thats what inspired me lol #outfit #outfitideas #fitcheck #fyp #styleinspo #fashion #balletcore  Let’s style a ballet-core outfit 🎀🩰🖤 Thanks for watching! , Let’s style a ballet-core outfit 🎀🩰🖤 Thanks for watching! ,7371863964156987393,PinkPantheress,False,Turn it up,9,90,793,0,24,6682860927429886982,baldkibum,False,276400,58400,4754,6100000,4805,balletcore outfits,54,08:59:28.430971,My mom said the top reminds her of a ballerina so thats what inspired me lol #outfit #outfitideas #fitcheck #fyp #styleinspo #fashion #balletcore ,"['#outfit', '#outfitideas', '#fitcheck', '#fyp', '#styleinspo', '#fashion', '#balletcore']",positive,https://www.tiktok.com/@baldkibum/video/7384161747000708394
54,2026-04-18 12:22:03,7630073465680219414,False,Outfit of the Day but it’s giving ‘Ballerina who bas lost her shoes’ 🩰✨ #stylinginspo #balletfashion #springoutfits #bloomers #ballerinacheck  OFF DUTY BALLERINA CORE Oufit of The Day, OFF DUTY BALLERINA CORE Oufit of The Day,6737346220710168578,Babe Rainbow,False,Monky Disco,4,86,599,0,18,7047272062630020102,teigenbriony,False,966,2495,1000,98000,749,balletcore outfits,55,08:59:28.430971,Outfit of the Day but it’s giving ‘Ballerina who bas lost her shoes’ 🩰✨ #stylinginspo #balletfashion #springoutfits #bloomers #ballerinacheck ,"['#stylinginspo', '#balletfashion', '#springoutfits', '#bloomers', '#ballerinacheck']",neutral,https://www.tiktok.com/@teigenbriony/video/7630073465680219414
55,2026-01-22 01:14:46,7597988109820693815,False,Somebody help me idk #balletcore #adamsandler #balletoutfit #ballet #balletiktok other dancers ballet outfits: me in Adam Sandler core:, other dancers ballet outfits: me in Adam Sandler core:,224831595990593536,Adam Sandler,False,Somebody Kill Me,77,18600,144300,556,14,7403124659088245806,alyssawelch_,False,95,9199,28,668000,50,balletcore outfits,56,08:59:28.430971,Somebody help me idk #balletcore #adamsandler #balletoutfit #ballet #balletiktok,"['#balletcore', '#adamsandler', '#balletoutfit', '#ballet', '#balletiktok']",positive,https://www.tiktok.com/@alyssawelch_/video/7597988109820693815
56,2026-04-18 16:33:15,7630138137540349197,False,such beautiful #balletcore pieces from SEEMEAND! @ seemeand.official on instagram🤍🩰 #ballet #pinkaesthetic #ballerinasoftiktok #ballettok  PR haul ft seemeand +outfit combos at the end love! leotards bottoms tutu shorts!! warmups+tops outfit inspo !! <3 i love EVERYTHING it's all  so beautiful and aesthetic! thank you seemeand for  these beautiful pieces!, PR haul ft seemeand +outfit combos at the end love! leotards bottoms tutu shorts!! warmups+tops outfit inspo !! <3 i love EVERYTHING it's all  so beautiful and aesthetic! thank you seemeand for  these beautiful pieces!,7512603498313041936,Laufey,False,Lover Girl,5,66,898,1,27,7038468486087083054,xopinkyjos,False,14700,4444,257,405400,292,balletcore outfits,57,08:59:28.430971,such beautiful #balletcore pieces from SEEMEAND! @ seemeand.official on instagram🤍🩰 #ballet #pinkaesthetic #ballerinasoftiktok #ballettok ,"['#balletcore', '#ballet', '#pinkaesthetic', '#ballerinasoftiktok', '#ballettok']",positive,https://www.tiktok.com/@xopinkyjos/video/7630138137540349197
57,2025-01-12 12:36:49,7459006967839870241,False,Beginners ballet here I come 🩰😬 Wish me luck 🤣 #fyp #ballet #balletcore #dancersoftiktok #grwm #outfit #ballerina  Grwm for beginners ballet 🩰 , Grwm for beginners ballet 🩰 ,7245299539568233262,⋆༺♱༻⋆,True,original sound,91,14900,288100,312,15,6730874771997180934,daniellezarb91,False,61900,4413,1518,468000,606,balletcore outfits,58,08:59:28.430971,Beginners ballet here I come 🩰😬 Wish me luck 🤣 #fyp #ballet #balletcore #dancersoftiktok #grwm #outfit #ballerina ,"['#fyp', '#ballet', '#balletcore', '#dancersoftiktok', '#grwm', '#outfit', '#ballerina']",positive,https://www.tiktok.com/@daniellezarb91/video/7459006967839870241
58,2023-11-14 01:50:16,7301129187463613739,True,Balletcore 🩰🎀🩷 #fyp #ootd #balletcore ,,7195263421317662722,Pipikslav,False,Allowed To Leave,955,664100,6800000,2793,8,6781268040815281158,lindaknguyen,False,6484,54700,203,3900000,1298,balletcore outfits,59,08:59:28.430971,Balletcore 🩰🎀🩷 #fyp #ootd #balletcore ,"['#fyp', '#ootd', '#balletcore']",neutral,https://www.tiktok.com/@lindaknguyen/video/7301129187463613739
59,2026-01-15 16:26:09,7595625416614841614,False,"Things I actually wear to class (sometimes it’s more femme, sometimes it’s more masc) and yes the tattoos are part of the fit #ballerina #balletcore #queerballetdancer  QUEER  BALLET OUTFITS What I wear to ballet class as a Queer dancer ", QUEER  BALLET OUTFITS What I wear to ballet class as a Queer dancer ,7559373104477145887,clay,True,original sound,21,1226,13000,39,16,6686616648855995398,itsnicooooole,False,17000,8166,698,447100,56,balletcore outfits,60,08:59:28.430971,"Things I actually wear to class (sometimes it’s more femme, sometimes it’s more masc) and yes the tattoos are part of the fit #ballerina #balletcore #queerballetdancer ","['#ballerina', '#balletcore', '#queerballetdancer']",positive,https://www.tiktok.com/@itsnicooooole/video/7595625416614841614
60,2026-04-21 14:01:04,7631212114203381023,False,GRWM soft goth Pinterest edition 🖤 the person who posted this is not the creator sooo I can’t tag them 😭  @Foxblood Shop  🖤 Juliet lounge shorts  🖤 chained cardigan  @Free People lace night gown  @Vera’s Eyecandy type o negative shirt  Harness is disturbia - depopped  #goth #gothic #gothtok #alttok #alternative  Recreate  a Pinterest outfit with me This one Juliet Lounge shorts - Foxblood  Free people lace nightgown  Vera’s eyecandy  Chained cardigan - Foxblood  GRWM-recreating a Pinterest outfit -, Recreate  a Pinterest outfit with me This one Juliet Lounge shorts - Foxblood  Free people lace nightgown  Vera’s eyecandy  Chained cardigan - Foxblood  GRWM-recreating a Pinterest outfit -,7261684266588932097,Violent Vira,False,"You're Not Gone, You're Just Dead!",6,46,283,0,51,6785976962533344262,defleahppard,False,65700,1094,420,119600,244,balletcore outfits,61,08:59:32.518730,GRWM soft goth Pinterest edition 🖤 the person who posted this is not the creator sooo I can’t tag them 😭  @Foxblood Shop  🖤 Juliet lounge shorts  🖤 chained cardigan  @Free People lace night gown  @Vera’s Eyecandy type o negative shirt  Harness is disturbia - depopped  #goth #gothic #gothtok #alttok #alternative ,"['#goth', '#gothic', '#gothtok', '#alttok', '#alternative']",neutral,https://www.tiktok.com/@defleahppard/video/7631212114203381023
61,2026-04-18 04:52:31,7629957523008802079,False,Hate this variation grrr #ballet #dancer #outfit #transition #viral,,6772745530020776710,Dubstep Boy,True,Surface By Aero Chord,36,29500,152300,1443,11,7048844713234826246,miley_the_ballerina,False,45400,8645,894,1500000,120,balletcore outfits,62,08:59:32.518730,Hate this variation grrr #ballet #dancer #outfit #transition #viral,"['#ballet', '#dancer', '#outfit', '#transition', '#viral']",negative,https://www.tiktok.com/@miley_the_ballerina/video/7629957523008802079
62,2026-04-19 17:08:44,7630518433892814102,False,quiet studio session 🩰🪽 - leotard @ballessimo skirt @Typha  pointe shoes @BLOCH Dance  - #ballerina #ballet #pointeshoes #dancer #balletoutfit ,,7274963996871346950,𝐦𝐢𝐥𝐚𝐧𝐚❄️,True,original sound,20,726,6012,16,10,6539871148534928399,ballerina.keira,False,202500,299300,61,16800000,356,balletcore outfits,63,08:59:32.518730,quiet studio session 🩰🪽 - leotard @ballessimo skirt @Typha  pointe shoes @BLOCH Dance  - #ballerina #ballet #pointeshoes #dancer #balletoutfit ,"['#ballerina', '#ballet', '#pointeshoes', '#dancer', '#balletoutfit']",neutral,https://www.tiktok.com/@ballerina.keira/video/7630518433892814102
63,2025-12-04 05:03:46,7579863857812835598,False,"I went from hugging them to throwing them under the bus💀😭 @Ms. Victoria @victoria #ballettok #balletcore #barre  pov ur ballet teacher hates big  baggy clothes  “Mak👹” “Giant pants off 😐🤨” Flashback to almost 10 months ago: *mocking our vid that got over 100 mil views  If I go down, we all go down  Let’s rewind… pov my ballet teacher hates giant pants."," pov ur ballet teacher hates big  baggy clothes  “Mak👹” “Giant pants off 😐🤨” Flashback to almost 10 months ago: *mocking our vid that got over 100 mil views  If I go down, we all go down  Let’s rewind… pov my ballet teacher hates giant pants.",7579864032259787533,mak,True,original sound,512,1800000,23200000,4359,130,6713402775038690309,balletblondie,False,43100,607300,961,60600000,5359,balletcore outfits,64,08:59:32.518730,I went from hugging them to throwing them under the bus💀😭 @Ms. Victoria @victoria #ballettok #balletcore #barre ,"['#ballettok', '#balletcore', '#barre']",negative,https://www.tiktok.com/@balletblondie/video/7579863857812835598
